Location code,0-4,05-Sep,Oct-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total,0-4.1,5-9.1,10-14.1, 15-19.1,20-24.1,25-29.1,30-34.1,35-39.1,40-44.1,45-49.1,50-54.1,55-59.1,60-64.1,65-69.1,70-74.1,75+.1,Total.1,0-4.2,5-9.2,10-14.2, 15-19.2,20-24.2,25-29.2,30-34.2,35-39.2,40-44.2,45-49.2,50-54.2,55-59.2,60-64.2,65-69.2,70-74.2,75+.2,Total.2
732,0.456879759,0.432969852,0.449510355,0.533613532,0.779427888,0.963152134,1.043410135,1.040853995,1.095824493,1.216453136,1.33479362,1.434038622,1.457577132,1.740830385,2.532391048,3.300404131,0.908040781,0.508058865,0.483483907,0.493296734,0.588644075,0.854399373,1.078740996,1.15684692,1.155645555,1.25237345,1.430159693,1.544669315,1.604909134,1.626518427,1.858985095,2.641232575,3.430924062,1.026388266,0.404582886,0.381459623,0.404940271,0.477693778,0.701825558,0.840872405,0.915764777,0.903349923,0.91099876,0.971828542,1.085573108,1.217321892,1.250315736,1.592957451,2.407094595,3.174603175,0.778405304
740,8.153527766,6.916136385,5.388223437,5.270849379,6.801953381,8.095926524,9.369545486,10.22427606,11.47629463,10.4101703,10.3459818,8.202721727,9.453266052,9.434331572,8.436921449,5.417681522,8.148351442,8.451954006,7.191316147,5.488831519,5.312261995,7.084803552,8.033368092,10.03852255,11.93035579,12.80505148,12.06747871,12.37300435,8.49176981,13.04595518,11.94223827,10.00407498,5.424733996,8.910800415,7.832451569,6.620428752,5.280090079,5.226237847,6.498532727,8.160964399,8.663413701,8.534146585,10.15093055,8.788949228,8.293011576,7.924620956,6.034872166,7.367293502,7.241647242,5.41340664,7.378037915
748,1.320322668,1.265539411,1.190290907,1.419076285,1.891558896,2.586189667,3.767231146,4.278006982,5.119261179,6.091186786,7.650199365,8.529584595,7.586944345,6.704969496,6.361154158,5.880528503,2.832185794,1.289263947,1.234036048,1.147160441,1.343205948,1.759760373,2.533333333,4.36152614,5.476232446,6.577794706,6.876119609,7.417433676,8.238495794,7.538091419,7.238352465,7.336742722,8.657323689,2.967367897,1.351978076,1.297475487,1.233663124,1.496720054,2.034813815,2.642798013,3.258303164,3.36634106,3.991281039,5.329111666,7.948500501,8.882664799,7.637379696,6.288246465,5.775363175,4.830298367,2.701516117
752,4.246404522,11.1110361,14.35447285,19.68807855,23.25069053,23.43686916,31.20186334,33.56419861,29.94491154,24.35209743,21.50366865,20.73222496,18.67022374,16.48134261,12.62467894,12.15370161,19.8421074,4.290195318,11.2420158,14.41322973,22.05524463,24.75191664,23.58921633,31.46203337,33.5851796,29.40867509,23.43483043,21.09324498,20.37191114,18.15320634,15.57132489,12.16721736,11.56112665,19.92521369,4.2000616,10.9729844,14.29233638,17.20738924,21.65663781,23.27782564,30.93173475,33.54221948,30.50173155,25.29437621,21.92702851,21.10169714,19.18785595,17.37122344,13.05915084,12.61372196,19.75869404
756,4.335489754,10.95734168,15.14808296,17.73197428,23.02276398,33.95884747,43.41786429,45.00958736,45.99889639,41.01098982,35.64593443,31.29812725,26.19204476,22.41968062,19.61975617,22.24356677,28.78519884,4.31598063,10.79861174,15.14735925,18.32917418,23.72058835,33.31095005,42.76334987,44.54129999,44.98482148,39.97769743,35.44737373,31.81243486,26.24252488,21.29684132,18.84145526,20.63915263,28.46535161,4.355948111,11.1249288,15.1488441,17.11074964,22.30057998,34.62418319,44.08471736,45.48152885,47.02599019,42.05579712,35.84863967,30.77625914,26.14061923,23.49229822,20.3355558,23.40022141,29.10010846
760,2.352149137,2.46498296,2.188742776,2.699614413,3.530589336,6.062815281,7.273179174,8.558042911,9.086824543,9.78791531,8.506203604,6.526846426,5.099044171,3.212595075,2.738868718,1.479123694,4.963876499,2.137225037,2.215022488,1.956733611,2.473877654,3.336131671,5.811215097,7.230275881,8.97656045,9.863883694,10.61925926,9.003166311,6.634364647,5.030663262,3.126349633,2.589378265,1.493728808,4.934655165,2.576242033,2.72500612,2.429785231,2.934764576,3.733266086,6.326965593,7.317349831,8.148074108,8.349513872,9.002833059,8.039683812,6.427313416,5.161702303,3.288068155,2.871490651,1.468369159,4.993162935
762,0.221337756,0.325917796,0.581529827,0.956749075,1.184572375,1.534394067,1.896039635,2.89787906,4.257002791,5.588311378,6.981191879,8.637448114,11.85786802,19.14219147,28.95809827,29.31935295,2.894122048,0.217193402,0.318520126,0.571330743,0.916756227,1.102840072,1.39341401,1.705498816,2.551670079,3.743461296,4.966077883,6.179155604,7.544199105,10.05036611,16.11587107,25.92561823,27.73147165,2.47982724,0.225723019,0.333719279,0.592321724,0.998821345,1.269725436,1.678986194,2.085107246,3.244702881,4.763806505,6.181674287,7.735324928,9.651757638,13.52456777,21.796112,31.57278957,30.62063565,3.314881282
764,4.26014418,3.220163485,2.667676275,4.293587813,8.667976732,12.46061093,12.68846713,8.985472072,5.81614816,3.936620594,2.749049688,2.042620859,1.820680352,2.00739828,2.138114512,1.841073413,5.204150637,4.132744133,2.986639146,2.307347882,3.659850163,7.42422888,11.33819079,12.37098528,9.280019714,6.390717235,4.605190012,3.398173649,2.668541019,2.555366687,2.934295491,2.986845794,2.363303417,5.363757233,4.395191435,3.46739078,3.049781901,4.960349821,9.960207685,13.59802005,13.00548732,8.695768055,5.272773785,3.324006065,2.162112342,1.480031622,1.177354225,1.222734412,1.460891896,1.478606932,5.052863603
768,2.329967379,2.254399302,2.685472822,3.494368718,3.910812079,4.258085152,4.426933213,4.416632147,4.51655233,4.263334475,4.163527344,3.690997641,3.585520093,3.282835302,3.53485391,4.197161324,3.381385349,2.200191605,2.155368122,2.601461473,3.340129849,3.720309481,4.185671613,4.640978265,4.924840096,5.181271386,4.916402626,4.800814684,4.174854751,4.029456519,3.635819108,3.699076754,4.307635422,3.442415456,2.46044452,2.353983885,2.770099936,3.64984889,4.102624989,4.330774869,4.212923628,3.911870684,3.865292595,3.63412399,3.562084773,3.24792176,3.190810466,2.977178423,3.396487985,4.108655726,3.320941122
772,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.7037037,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
776,2.770264732,2.315484805,1.982979427,2.110517558,2.887193236,4.434291857,5.630114566,5.746747901,6.271122794,5.882352941,4.612850082,4.239271782,4.083698954,3.760683761,3.465045593,2.330694811,3.540308618,2.762254511,2.30529595,1.94235589,2.092827004,2.872424723,4.693822498,6.368985808,6.996033177,7.66798419,7.486176095,5.716652858,5.184033178,5.014326648,4.117108875,5.256241787,1.469147894,3.863601996,2.778713372,2.326354271,2.028326631,2.129595923,2.903225806,4.176706827,4.967401428,4.696969697,5.007153076,4.439341753,3.521703522,3.288100209,3.254626675,3.448275862,1.923076923,3.032721468,3.216335499
780,6.476472852,5.897902898,5.287583056,5.73360152,6.329350261,7.372618338,5.9803309,4.897324404,5.704973085,5.5944211,5.086139153,4.24269332,4.784922805,4.854094656,5.018198362,6.632169795,5.634119834,6.406858924,5.945281279,5.338493672,5.829636006,6.225015597,7.481520807,6.177796682,5.050874986,5.610789828,5.371520847,5.043013942,4.122140825,4.83638048,4.79401796,5.270676321,7.09542862,5.670333615,6.548399715,5.849016705,5.235227225,5.635141557,6.43579528,7.262269304,5.78042647,4.744808389,5.798672,5.812321859,5.127416416,4.355481031,4.736518351,4.908578128,4.801555433,6.307435255,5.598805438
784,84.32878282,82.55591865,71.60779696,86.62728608,91.0036004,90.6565336,92.73900652,93.13605151,93.67274331,85.28843153,92.36116434,79.14459497,55.76879645,67.95086445,48.50523993,44.97035881,88.12921621,89.98685475,93.45223076,92.51957428,94.19007502,95.13083633,94.5530116,96.33999477,96.15965763,95.83560747,94.56767751,96.09549122,88.15224545,66.68104948,84.38263893,54.44210178,47.77606667,93.90673297,78.42631594,71.20097209,49.88490037,78.59702425,82.20285948,78.64573396,82.69214534,85.9466026,87.51485677,53.89988285,82.00249609,52.41980474,18.6796291,37.5847011,36.6084003,38.75852387,75.19651767
788,0.338991828,0.315310205,0.303727965,0.374393802,0.466584763,0.542000024,0.598369513,0.568936224,0.645808855,0.722135094,0.668317075,0.623532108,0.6146172,0.581513351,0.578360221,0.36627983,0.508900448,0.356655399,0.333126446,0.321953714,0.395069223,0.489312569,0.581597773,0.662863195,0.608196535,0.698001123,0.765632008,0.713581301,0.63687318,0.612450636,0.594175007,0.630338261,0.417269212,0.53703006,0.320390275,0.296390625,0.284131683,0.352068003,0.442078147,0.501580291,0.537830923,0.530888609,0.597312776,0.68109747,0.626944065,0.610539163,0.616695877,0.569963853,0.53617557,0.32949762,0.481229353
792,5.414024475,5.02850066,4.976083817,5.383696738,8.701644707,11.47068211,11.54303845,10.02532857,8.023303308,6.628494412,6.081546548,6.149163668,5.938599037,4.349113245,4.799502257,4.933229853,7.176569786,5.17372562,5.108801998,4.647002126,5.538006565,8.959094486,11.46825056,11.85771353,10.56918041,8.073878663,7.216523118,6.562327692,6.908452449,7.077179427,5.217219918,5.866812394,6.230952658,7.503496063,5.66527474,4.944522618,5.32016967,5.222163682,8.434231634,11.47317923,11.2241965,9.482030393,7.973623398,6.064790255,5.625107861,5.450962049,4.973762068,3.662688375,3.969731575,4.090535792,6.857810874
795,0.435358096,0.482686254,0.758895271,1.254333829,1.812855741,1.841117438,2.164901932,2.91803794,3.606769629,4.586900296,5.399210852,6.298687376,8.086808561,12.12663919,23.98024591,32.65824266,3.231867956,0.427731295,0.505028261,0.817895709,1.312357386,1.83648349,1.820783596,2.122310392,2.868118997,3.539309233,4.532420921,5.291732077,6.574354816,8.589678368,13.34972648,25.2109523,37.31930042,3.110385915,0.44321721,0.459718072,0.698425452,1.195002943,1.788732518,1.861736323,2.207338536,2.966638995,3.671984618,4.638399737,5.500496558,6.072713611,7.691555816,11.23899184,23.07808831,29.82601335,3.349677338
796,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.50136887,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
798,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.026797829,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
800,3.210874137,5.033659763,3.710311206,2.931971252,3.31959315,3.705775775,3.603655788,4.079240834,3.918139984,4.300219298,4.868087534,4.088622621,3.116952657,2.756824426,3.36113565,4.756532165,3.760986861,3.198338636,5.019440983,3.740809525,2.906070827,2.561928055,3.075397578,3.435274403,4.051217815,4.121377882,4.481506368,5.604248018,4.93175265,3.262377984,2.592788263,3.12282475,4.983439611,3.670905608,3.223672409,5.04813113,3.679342006,2.958025607,4.049476822,4.295660922,3.758663934,4.104948307,3.731106257,4.130103649,4.17886365,3.340043331,2.998298384,2.877393917,3.520713082,4.632615622,3.848552136
804,1.180121579,3.078046631,3.549880332,7.844329706,13.86847539,14.80542383,11.58890481,10.78244012,11.86446925,14.17145047,16.21376417,14.2166372,13.77527459,13.40691337,16.51573108,12.27127931,11.42684076,1.120970263,2.923293935,3.363489799,7.355913877,12.87065123,13.48494862,10.35658646,9.482472501,10.57733263,12.63509781,14.81513701,13.43542923,13.68935239,14.16251598,17.35841073,15.8882516,10.60693037,1.242801882,3.242289986,3.747637845,8.364503431,14.91933015,16.18981278,12.86669428,12.10674807,13.08901901,15.59025125,17.42172187,14.84210746,13.83714904,12.93866856,16.04574536,10.88227237,12.13470327
807,5.350231939,4.522387156,4.456975884,3.673267327,4.47756612,4.127343817,4.326866694,4.525938304,5.002588327,5.64663149,6.437448733,7.534171996,8.637508232,10.12796221,14.53489106,13.15048239,6.302786818,5.308245903,4.459937287,4.403090614,3.594965125,4.162254865,3.533708798,3.384129434,3.366619116,3.737002283,4.321968308,5.03042319,6.040612858,7.012715885,8.429773086,12.70505618,12.46450558,5.252698557,5.394887307,4.589593093,4.5145479,3.756267528,4.811904047,4.752238324,5.31587934,5.747313579,6.321353066,7.007000028,7.867886235,8.998763551,10.19791303,11.67200766,16.02983362,13.63101111,7.353764565
818,0.232468356,0.175625853,0.217257987,0.356150699,0.663439312,0.885214531,0.817279228,0.946801522,0.801605164,0.893951362,0.740143856,0.599203064,0.474181234,0.399890438,0.301989831,0.419351294,0.531528972,0.218561105,0.168801483,0.213136868,0.382752264,0.736997414,0.899249006,0.819209074,0.983671386,0.874074989,0.998420099,0.843622314,0.669638772,0.569978558,0.495452505,0.344120981,0.414131688,0.560030893,0.247187248,0.182882163,0.221631423,0.327972753,0.586190887,0.87083578,0.81531714,0.908786502,0.727144327,0.791782581,0.640246078,0.529739462,0.382045517,0.311184347,0.266814726,0.422835794,0.502423973
826,2.814378429,6.091636837,8.171592937,10.85082931,15.0201981,19.70597228,24.50119274,26.03563579,23.53735844,18.97988907,13.63112628,11.62773124,10.50610292,9.102180787,7.170720392,8.17073417,13.78721157,2.935507422,6.102582343,7.935639868,10.83179881,14.23957651,18.13806459,23.52932207,24.71594448,22.89902539,18.95756464,13.23372582,11.06747573,10.11579617,8.424168883,6.593788759,7.88979157,13.30978405,2.687289146,6.080160476,8.418331205,10.87065126,15.82839069,21.32087541,25.47939401,27.33901991,24.17225611,19.00180738,14.01641821,12.16997603,10.88356353,9.746190259,7.702115766,8.385130336,14.25350158
830,15.09997702,21.01342964,18.50059032,26.79914071,60.44840471,71.63783975,59.80983106,55.80511974,64.70790674,58.97976074,55.28656847,56.60301669,59.71372069,54.41286064,30.4029304,34.34443657,48.36505444,15.06941335,21.22099572,17.76916058,24.83193277,53.14997212,64.37575548,56.36792453,52.93640493,63.60972246,59.40713854,56.92739908,58.49272519,57.23318643,53.03713243,29.50456684,30.96395641,46.69455095,15.13220019,20.80506558,19.28536466,28.85714286,68.21598101,79.22757625,63.30652062,58.7790111,65.80212985,58.55667016,53.69011653,54.78178667,62.11111111,55.76679341,31.20813694,36.82013505,50.00284774
833,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.61623859,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
834,0.304068284,0.282059447,0.285097288,0.401696366,0.663346986,0.908066725,1.06418577,1.185625942,1.34684499,1.551686522,1.662890335,1.684083131,1.669076524,1.76531364,2.00185086,2.840368908,0.7131876,0.333931005,0.306996939,0.307686821,0.395338601,0.655556666,0.949326268,1.11666266,1.070444731,1.215027727,1.402887035,1.51758076,1.570171649,1.979169477,2.115673428,2.555555001,4.032189544,0.713564803,0.273518612,0.256539782,0.262007626,0.408152909,0.671192132,0.866705053,1.011968598,1.300094887,1.478057677,1.699173486,1.804244947,1.79037194,1.395153906,1.476265322,1.593666537,2.106313708,0.712810801
840,2.315639927,3.50174945,5.268378505,9.212886484,13.70674313,16.76512555,21.1318184,24.41809324,26.48745117,24.87898302,21.85955481,17.71551466,15.45997335,14.04188343,12.36100965,13.37424802,15.29680698,2.309045702,3.47166071,5.073693718,9.096139943,14.13165127,16.92721493,21.01171594,24.06255678,26.00862453,24.42135443,21.25419411,17.11801414,14.73395818,13.27844793,11.54295097,12.19579424,14.94571795,2.322531466,3.533212726,5.471852431,9.334408215,13.26680939,16.59674746,21.25565145,24.77699936,26.96357524,25.33136586,22.46853076,18.30540105,16.14706189,14.73280297,13.06618306,14.22252867,15.64069306
850,18.42546064,21.32502175,26.09776305,38.63636364,49.18260333,56.9233232,84.3003413,82.98631767,72.36960837,64.64257028,59.2942837,62.62900598,66.97506034,70.42511047,61.39908618,52.17852096,54.34913764,17.76765376,20.60810811,26.13888889,36.14354885,44.07836153,51.65922144,85.22727273,85.93258427,71.58187599,61.06133701,55.86457074,60.69982649,67.98295455,78.03468208,69.56826957,63.7213254,53.91826778,19.12323093,22.08607292,26.05711148,41.31699847,54.70304976,62.22293607,83.54037267,80.66004258,73.02479339,67.77008727,62.2981202,64.33691756,66.07414931,64.24627278,54.7455689,43.9629107,54.7389734
854,0.845389551,1.258561694,1.608538421,1.966244525,4.639422801,7.169127254,8.81824344,7.250728558,6.426649437,5.792365788,4.510828626,4.039291266,3.668389923,3.25218997,2.714479702,3.351800968,3.463518975,0.848444716,1.28352812,1.643568599,1.837023481,4.191308451,6.525363805,8.537957129,7.018533806,6.180873015,5.480899307,4.381118841,3.969966612,3.77459697,3.699175244,2.944188428,3.668127514,3.296701403,0.842224622,1.232701492,1.572204925,2.100602939,5.101785964,7.825639069,9.100344654,7.480687783,6.663850088,6.081475267,4.625495188,4.096351344,3.588421449,2.94770158,2.563987879,3.163524185,3.630115604
858,3.696504631,3.596656712,3.331133151,2.872788714,2.712691634,3.345696033,3.622462607,3.370198167,2.722261098,2.565531869,2.587844617,2.390929258,2.152395652,2.259602809,3.989952427,4.219464714,3.11673888,3.695102398,3.607410353,3.345481966,2.871431648,2.593733552,3.092286501,3.263947538,3.051522142,2.532484866,2.453728768,2.58014156,2.387010523,2.145696,2.30835917,4.196905767,4.725249691,3.034970352,3.697971606,3.585440467,3.316104915,2.874203689,2.835771889,3.606828845,3.986806011,3.687553493,2.908663402,2.674629966,2.595036439,2.394493254,2.158235731,2.218657453,3.833385353,3.968055307,3.193176305
860,0.496730861,0.639014139,0.963895124,1.674783627,2.168968809,2.30682625,2.572435229,3.182034853,3.931746936,4.761492521,5.515088848,5.88886615,7.502492757,11.1473297,26.87921941,30.83793406,3.471869763,0.483736777,0.66416378,1.021179955,1.723476856,2.165195568,2.245599488,2.50744956,3.118753005,3.86062063,4.70995961,5.49555536,5.924408746,7.226437425,10.44684425,25.56100181,31.68988851,3.254277226,0.510521893,0.612514978,0.903562242,1.623850583,2.172899991,2.370716097,2.638143849,3.244448951,4.001008736,4.810495159,5.532958984,5.857474277,7.74382419,11.74426452,27.88591705,30.26840769,3.68848459
862,1.788179701,1.571512784,1.547297084,2.273697882,4.262219575,5.502212982,6.250569194,6.528427167,6.51419913,6.785607811,6.634950817,6.581625154,6.78301503,7.448151342,8.02029885,6.734274939,4.656757822,1.704668739,1.498161442,1.442839818,2.146901782,4.204891517,5.506995359,6.337859833,6.661719231,6.65940169,6.926464327,6.788582697,6.798381619,7.091088295,7.88894037,8.73330387,8.229910839,4.668045579,1.87473719,1.648074939,1.656719672,2.405635398,4.319975853,5.497532333,6.167237786,6.402813293,6.378029548,6.653305972,6.491383355,6.382701929,6.506434226,7.062670229,7.428363504,5.719277516,4.645834122
876,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.13978303,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
882,1.826602445,1.599469606,1.714865103,2.086569328,2.522326816,2.655708755,2.676503389,2.240463544,1.892521,1.7357165,1.672800268,1.719312275,1.824381927,2.124542125,2.552881109,3.046153846,2.026611562,1.704099822,1.508982036,1.673604622,2.10683974,2.518805562,2.50254065,2.322580645,1.900149031,1.731601732,1.757126123,1.880414114,2.113048072,2.191503709,2.479757085,2.94599018,2.685624013,1.977546907,1.95912071,1.697105445,1.759369559,2.064738144,2.526288792,2.831703401,3.078614623,2.606777622,2.062929777,1.711652403,1.440717997,1.31826742,1.44877544,1.793298726,2.236842105,3.276209677,2.07926275
887,1.083710422,0.905821237,0.703106309,0.599701461,0.840407952,1.142511131,1.525211693,1.901528445,2.366288302,2.79820488,2.953396619,2.758028212,2.659312306,2.527398611,2.503687572,2.398840982,1.297905905,1.080080749,0.95888135,0.785155159,0.715566804,0.977575607,1.326461803,1.782401628,2.283786535,2.880772734,3.499877277,4.029630363,3.718074148,2.91871406,2.507617131,2.556577924,2.601136679,1.487602151,1.087492055,0.850593488,0.617854992,0.479901809,0.699530874,0.954469136,1.264073744,1.516751294,1.830463664,2.071064916,1.99789079,1.936641346,2.421071268,2.544933829,2.459249364,2.248820151,1.105338747
894,0.297985307,0.328844704,0.381784058,0.554585892,0.954583989,1.417704494,1.761411006,1.940771529,2.081706839,2.367837955,2.689824883,2.798615647,2.912600924,3.274577372,3.370786517,3.339828182,1.022386041,0.302184172,0.33299754,0.383467317,0.547759776,0.945667661,1.464703308,1.873816937,2.074343719,2.217928105,2.536399858,2.930636223,3.187359091,3.475808485,4.262453468,4.829646018,5.702276152,1.071689945,0.293692711,0.324615754,0.380077094,0.561431797,0.963365086,1.372384043,1.654549972,1.813137408,1.949910903,2.204927401,2.462824654,2.450495479,2.450352952,2.549557347,2.394801889,2.149621086,0.974027443
